"","rut","tipo_dif_6","ventas_inicio","monto_op","tasa_anual","plazo","es_mujer","es_hombre","es_pj","para_cap_trab","para_inv","para_cap_trab_inv","comercio","alimento","agricultura","region","eval"
"360",7850,"2 entre -5% y 5%",0.449856668633169,4.27583733438638,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"5",FALSE
"361",7875,"2 entre -5% y 5%",-0.769088507812074,0.832077761084912,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"362",7883,"2 entre -5% y 5%",-0.61822806156541,2.83749884051269,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"9",FALSE
"363",7893,"2 entre -5% y 5%",0.293488271051127,0.974865479374274,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"365",7924,"2 entre -5% y 5%",-0.146349886417966,4.23474057760113,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"366",7926,"2 entre -5% y 5%",1.51643386474849,4.09796445909661,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"367",7937,"2 entre -5% y 5%",0.297488688303247,4.27738206013051,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"2",FALSE
"370",7998,"2 entre -5% y 5%",0.318713874545572,1.16278881554516,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"374",8110,"2 entre -5% y 5%",0.526040992249597,4.79298398375636,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"375",8140,"2 entre -5% y 5%",-0.611413980832971,-0.653712640220562,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"380",8247,"2 entre -5% y 5%",-0.301371140072479,1.59852661211153,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"385",8374,"2 entre -5% y 5%",-0.494825676386161,5.55964207658957,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"386",8383,"2 entre -5% y 5%",-0.739519365505751,-0.318589975151179,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"387",8406,"2 entre -5% y 5%",-0.721785416125116,-0.658399050231839,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"393",8503,"2 entre -5% y 5%",-0.146349886417966,1.05228861608411,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"395",8600,"2 entre -5% y 5%",1.3640655509671,4.27894208018894,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"7",FALSE
"396",8630,"2 entre -5% y 5%",0.307288160021618,4.31145779238723,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"397",8644,"2 entre -5% y 5%",1.3640655509671,3.83580461770865,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"400",8723,"1 Menor a -5%",-0.417637330401963,1.30013637431545,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"401",8742,"2 entre -5% y 5%",1.29229945929121,-0.365497637104207,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"13",FALSE
"402",8768,"2 entre -5% y 5%",0.460881241042069,-0.366981185591147,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"2",FALSE
"403",8798,"2 entre -5% y 5%",-0.303639141882124,0.129493996151635,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"7",FALSE
"406",8846,"2 entre -5% y 5%",-0.614270326101093,0.852419199101713,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"8",FALSE
"408",8917,"2 entre -5% y 5%",0.628756381854597,1.55869107985904,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"411",8964,"2 entre -5% y 5%",-0.464352213700764,1.17136682947943,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"13",FALSE
"412",8993,"2 entre -5% y 5%",0.0689363843568971,2.9761112109986,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"13",FALSE
"414",9114,"2 entre -5% y 5%",-0.533903187279981,1.55393902023291,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"1",FALSE
"415",9133,"1 Menor a -5%",1.40386298357863,0.49859664124163,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"416",9139,"2 entre -5% y 5%",0.544202759862663,-0.370529466508363,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"9",FALSE
"417",9158,"2 entre -5% y 5%",0.000101997980714093,-0.360006978271101,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"14",FALSE
"419",9179,"2 entre -5% y 5%",-0.146349886417966,1.57978501036906,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"425",9268,"2 entre -5% y 5%",-0.464352213700764,6.03078342855013,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"13",FALSE
"426",9274,"2 entre -5% y 5%",0.628756381854597,3.04057524975614,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"5",FALSE
"428",9298,"2 entre -5% y 5%",-0.224030740219233,-0.184076480897222,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"432",9403,"2 entre -5% y 5%",-0.0102480021100205,-0.67115450835666,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"434",9486,"2 entre -5% y 5%",-0.464352213700764,3.12645432055135,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"436",9523,"2 entre -5% y 5%",0.163692620891059,2.09337481619698,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"437",9534,"2 entre -5% y 5%",-0.378881933625469,0.238613947705648,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"442",9588,"2 entre -5% y 5%",-0.243541652468631,2.21015665662312,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"445",9651,"3 Mayor a 5%",-0.425388409757262,-0.352507903269354,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"447",9685,"2 entre -5% y 5%",-0.729465136866432,-0.482835616401121,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"2",FALSE
"449",9725,"3 Mayor a 5%",-0.677667452852948,1.52423724897088,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"3",FALSE
"450",9730,"2 entre -5% y 5%",1.18761170425766,0.148467794891724,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"451",9772,"2 entre -5% y 5%",-0.235799909754414,6.03078342855013,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"13",FALSE
"454",9877,"2 entre -5% y 5%",0.93879922261509,0.253498204290246,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"14",FALSE
"457",9940,"2 entre -5% y 5%",-0.617376759969622,0.542663451617304,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"458",9963,"2 entre -5% y 5%",-0.488984345760086,0.898235959911526,0.137694153599676,1.37425900515292,0,1,0,0,0,1,1,0,0,"1",FALSE
"459",9974,"2 entre -5% y 5%",0.0861818273380694,3.17433210013062,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"5",FALSE
"461",9986,"2 entre -5% y 5%",-0.230287623549964,0.224419359697312,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"15",FALSE
"462",9998,"2 entre -5% y 5%",0.318713874545572,2.09337481619698,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"8",FALSE
"471",10340,"2 entre -5% y 5%",-0.464352213700764,3.85506015941027,0.137694153599676,1.37425900515292,1,0,0,0,0,1,1,0,0,"1",FALSE
"473",10397,"2 entre -5% y 5%",1.47666901831053,-0.52755373290588,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"474",10438,"2 entre -5% y 5%",1.22884664614433,0.875100667206161,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"13",FALSE
"475",10533,"2 entre -5% y 5%",-0.611413980832971,4.38495187882571,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"14",FALSE
"478",10618,"2 entre -5% y 5%",-0.806261677376658,1.91592463815153,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"3",FALSE
"480",10658,"2 entre -5% y 5%",0.473735128200085,1.61810367570847,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"483",10716,"2 entre -5% y 5%",-0.301371140072479,3.3424199149363,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"484",10741,"2 entre -5% y 5%",-0.638238817564155,2.3305229101511,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"486",10746,"2 entre -5% y 5%",0.297488688303247,3.27870921939139,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"8",FALSE
"490",10920,"2 entre -5% y 5%",1.3640655509671,2.3277393449488,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"491",10983,"2 entre -5% y 5%",-0.159615919589453,2.63422210917337,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"493",11005,"2 entre -5% y 5%",-0.464352213700764,2.0937363361841,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"1",FALSE
"494",11089,"2 entre -5% y 5%",1.40386298357863,2.79640115357991,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"5",FALSE
"496",11105,"2 entre -5% y 5%",-0.642418298254167,0.900607850037487,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"497",11111,"2 entre -5% y 5%",-0.533903187279981,-0.947795212993948,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"503",11367,"2 entre -5% y 5%",-0.57587205584598,-0.21258508274934,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"506",11621,"2 entre -5% y 5%",-0.559902064726886,0.145974821661093,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"5",FALSE
"510",12060,"2 entre -5% y 5%",0.163692620891059,1.79632961273399,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"511",12144,"2 entre -5% y 5%",0.00867136723654675,-0.0302625631605413,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"512",12218,"2 entre -5% y 5%",-0.198347307860309,0.963410037964813,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"516",12420,"2 entre -5% y 5%",1.06329032683478,0.112541450604908,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"9",FALSE
"518",12488,"2 entre -5% y 5%",-0.0223329501846492,1.90802078973226,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"520",12502,"1 Menor a -5%",0.00867136723654675,0.180984855531366,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"5",FALSE
"524",12629,"2 entre -5% y 5%",-0.673422282223896,0.941776566100299,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"527",12902,"2 entre -5% y 5%",0.614474322062521,0.11650267800818,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"7",FALSE
"528",12908,"2 entre -5% y 5%",0.0861818273380694,1.46981808443214,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"9",FALSE
"529",12953,"2 entre -5% y 5%",0.163692620891059,2.93461380051157,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"530",12955,"3 Mayor a 5%",-0.153491083039738,0.355552810491334,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"531",12962,"2 entre -5% y 5%",0.93879922261509,3.88189718773003,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"5",FALSE
"532",12996,"2 entre -5% y 5%",-0.337802713573986,1.45446458714182,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"13",FALSE
"533",13024,"2 entre -5% y 5%",-0.00724760580806387,5.42554152882167,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"4",FALSE
"535",13031,"3 Mayor a 5%",-0.611413980832971,1.6009026419246,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"540",13249,"2 entre -5% y 5%",-0.313297031797248,2.03586265087916,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"542",13346,"2 entre -5% y 5%",-0.828443869329876,-0.644196670445536,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"546",13412,"3 Mayor a 5%",-0.766435234487484,1.59852661211153,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"9",FALSE
"548",13464,"2 entre -5% y 5%",-0.301371140072479,0.33105395048284,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"549",13504,"2 entre -5% y 5%",0.783777968960577,4.35907033712128,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"553",13656,"2 entre -5% y 5%",-0.235799909754414,3.86937563759352,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"13",FALSE
"554",13667,"2 entre -5% y 5%",0.449856668633169,4.38760818327869,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"556",13732,"2 entre -5% y 5%",-0.378881933625469,0.34895416510946,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"4",FALSE
"557",13800,"2 entre -5% y 5%",1.40386298357863,0.902586887338146,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"9",FALSE
"558",13812,"2 entre -5% y 5%",0.299926218528553,-0.369565924707567,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"559",13932,"2 entre -5% y 5%",0.307288160021618,-0.496600499269632,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"13",FALSE
"563",14036,"2 entre -5% y 5%",0.509696868584293,3.56449877637029,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,1,0,"5",FALSE
"564",14045,"2 entre -5% y 5%",2.15040513226704,4.31589314353375,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"14",FALSE
"565",14091,"2 entre -5% y 5%",-0.555772935208423,6.03027871617829,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"567",14191,"2 entre -5% y 5%",0.473735128200085,1.55631505004597,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"569",14214,"2 entre -5% y 5%",0.297488688303247,2.97173703710927,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"572",14254,"2 entre -5% y 5%",2.17896958530266,4.38101158000853,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"4",FALSE
"574",14274,"2 entre -5% y 5%",1.23372904252722,0.122692405988055,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"577",14341,"1 Menor a -5%",0.318713874545572,0.907273769089108,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"579",14437,"2 entre -5% y 5%",-0.223860679970956,0.243970383992462,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"5",FALSE
"581",14512,"2 entre -5% y 5%",0.628756381854597,2.80383735661083,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"583",14656,"2 entre -5% y 5%",0.00867136723654675,2.86651477148021,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"585",14696,"3 Mayor a 5%",-0.301371140072479,2.0815657702682,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"1",FALSE
"586",14697,"2 entre -5% y 5%",0.93879922261509,0.994541018682242,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"589",14767,"2 entre -5% y 5%",0.00867136723654675,-0.33434105188067,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"591",14785,"2 entre -5% y 5%",0.00867136723654675,1.96267540069418,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"594",14860,"2 entre -5% y 5%",-0.799824730253634,0.595184126917825,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"8",FALSE
"596",15006,"2 entre -5% y 5%",-0.456392727178458,-0.347548459494948,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"4",FALSE
"597",15009,"2 entre -5% y 5%",-0.146349886417966,2.39779697007711,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"598",15010,"2 entre -5% y 5%",3.72918245529925,1.46815308598458,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"9",FALSE
"600",15039,"2 entre -5% y 5%",-0.223860679970956,0.603165654062083,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"602",15075,"2 entre -5% y 5%",0.00867136723654675,1.11169528667216,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"5",FALSE
"603",15091,"2 entre -5% y 5%",0.473735128200085,3.34509813307971,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"4",FALSE
"607",15192,"2 entre -5% y 5%",-0.392407058586978,-0.382933155404322,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,0,1,0,"7",FALSE
"608",15201,"2 entre -5% y 5%",0.000101997980714093,-0.483906218402005,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"6",FALSE
"609",15233,"2 entre -5% y 5%",-0.159615919589453,3.9786993961981,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"610",15241,"2 entre -5% y 5%",0.00867136723654675,2.05537611497205,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"15",FALSE
"611",15308,"2 entre -5% y 5%",0.93879922261509,3.33171296762405,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"614",15349,"2 entre -5% y 5%",0.133077774783565,2.10418235284987,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"2",FALSE
"615",15350,"2 entre -5% y 5%",-0.456392727178458,0.877386750692328,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"618",15421,"2 entre -5% y 5%",0.396224668098562,2.20768495872487,0.137694153599676,1.37425900515292,1,0,0,0,1,0,1,0,0,"4",FALSE
"619",15466,"2 entre -5% y 5%",-0.332375457493675,-0.474301650919196,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"4",FALSE
"620",15480,"2 entre -5% y 5%",-0.161257167711061,2.15237473720396,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"4",FALSE
"621",15489,"2 entre -5% y 5%",0.473735128200085,0.883993417130157,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"9",FALSE
"625",15563,"2 entre -5% y 5%",-0.223860679970956,-0.0566477520822024,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"5",FALSE
"626",15572,"2 entre -5% y 5%",0.318713874545572,4.41658684932936,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"627",15577,"2 entre -5% y 5%",1.40386298357863,1.54681093079371,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"4",FALSE
"630",15677,"2 entre -5% y 5%",0.241203414444049,0.238613947705648,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"634",15760,"2 entre -5% y 5%",-0.159615919589453,1.40483453724369,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"635",15829,"2 entre -5% y 5%",-0.348995012070894,1.42603245686119,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"10",FALSE
"641",15993,"2 entre -5% y 5%",-0.301371140072479,3.3424199149363,0.137694153599676,1.37425900515292,1,0,0,0,0,1,1,0,0,"1",FALSE
"643",16018,"2 entre -5% y 5%",0.0861818273380694,2.2789006752417,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"9",FALSE
"645",16037,"2 entre -5% y 5%",-0.00724760580806387,2.67576146680768,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"7",FALSE
"654",16316,"2 entre -5% y 5%",-0.601483462687987,-0.196938999222131,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"655",16332,"2 entre -5% y 5%",-0.537473785590867,0.886831406272992,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"9",FALSE
"657",16351,"2 entre -5% y 5%",-0.318865671299657,2.32585814429011,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"661",16376,"2 entre -5% y 5%",-0.707714431111783,-0.369107095278617,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"664",16475,"1 Menor a -5%",4.50428905702328,0.449873216920315,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"1",FALSE
"669",16615,"2 entre -5% y 5%",-0.614270326101093,0.672512180010264,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"670",16658,"2 entre -5% y 5%",2.09149792952117,3.68266264863931,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"6",FALSE
"672",16669,"2 entre -5% y 5%",0.598942486171341,-0.376188362798751,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"15",FALSE
"674",16857,"2 entre -5% y 5%",-0.688924440934494,0.533958601152808,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"14",FALSE
"675",16861,"2 entre -5% y 5%",1.40386298357863,3.8183250583924,0.137694153599676,1.37425900515292,0,1,0,0,0,1,1,0,0,"1",FALSE
"680",16972,"2 entre -5% y 5%",-0.177354203839162,1.94841922181578,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"8",FALSE
"681",16984,"3 Mayor a 5%",-0.332375457493675,3.15146059120684,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"684",17114,"2 entre -5% y 5%",3.72918245529925,4.37707720645273,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"685",17170,"2 entre -5% y 5%",-0.146349886417966,4.37707720645273,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"686",17183,"2 entre -5% y 5%",0.602224982414558,6.03179285329383,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"7",FALSE
"688",17210,"3 Mayor a 5%",-0.79743955190868,0.940348578107907,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"689",17229,"2 entre -5% y 5%",0.00867136723654675,1.45983401900815,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"8",FALSE
"693",17332,"2 entre -5% y 5%",0.449856668633169,0.984944432496884,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"7",FALSE
"696",17401,"2 entre -5% y 5%",-0.533903187279981,0.89398340781552,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"700",17451,"3 Mayor a 5%",-0.146349886417966,4.38495187882571,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"701",17466,"2 entre -5% y 5%",0.93879922261509,1.16278881554516,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"702",17497,"2 entre -5% y 5%",-0.243541652468631,2.92687881327223,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"703",17571,"2 entre -5% y 5%",0.886316295836489,4.22712494334614,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"704",17577,"2 entre -5% y 5%",0.628756381854597,2.28365866012922,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"1",FALSE
"706",17635,"2 entre -5% y 5%",2.76477745634885,2.57734255429782,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"8",FALSE
"707",17637,"2 entre -5% y 5%",0.628756381854597,4.38495187882571,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"710",17679,"2 entre -5% y 5%",-0.301371140072479,2.69980161731451,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"711",17720,"2 entre -5% y 5%",-0.301371140072479,-0.0560552259442806,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"719",17932,"2 entre -5% y 5%",-0.146349886417966,0.869067683715905,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"724",18079,"2 entre -5% y 5%",0.153695079001166,1.46535413892224,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"731",18218,"2 entre -5% y 5%",-0.429958695566844,-0.364687038446395,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"15",FALSE
"734",18260,"1 Menor a -5%",7.68910836230414,43.0403142708462,-104.879240951293,1.37425900515292,0,0,1,1,0,0,0,0,0,"15",FALSE
"743",18425,"2 entre -5% y 5%",-0.453072600162987,0.550611375022861,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"1",FALSE
"745",18428,"2 entre -5% y 5%",0.202664843007625,-0.467717004614115,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"746",18429,"2 entre -5% y 5%",-0.218880656173483,-0.466523492530905,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"15",FALSE
"758",18461,"2 entre -5% y 5%",2.2011027650514,0.259871831552751,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"9",FALSE
"764",18473,"2 entre -5% y 5%",0.48369517579503,0.950061966592211,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"3",FALSE
